counter	temp	goal	relay	energy
6	784	298	0	0
6	784	298	0	0
6	784	298	0	0
6	784	298	0	0
6	784	298	0	0
6	784	298	0	0
6	784	298	0	0
6	784	298	0	0
6	784	298	0	0
6	784	298	0	0
6	784	298	0	0
6	784	298	0	0
6	784	298	0	0
